,cliques,nodes per clique,edges per clique,connectivity between cliques,w2v window,w2v dimensions,average loss,min loss,average auc,max auc,edges,nodes,density
9371,2,20,32,4,3,8,22964.80390625,21486.1796875,0.6222222222222222,0.7500000000000001,64,40,0.08205128205128205
14834,3,28,40,3,7,8,64773.67734375,46612.87109375,0.6222222222222222,0.671875,120,84,0.03442340791738382
7411,2,16,16,3,7,32,36133.8109375,33914.75390625,0.6222222222222222,0.9166666666666667,32,32,0.06451612903225806
1022,1,12,48,2,7,64,17892.930078125,15774.33203125,0.6222222222222222,0.7901234567901235,48,12,0.7272727272727273
10920,3,20,16,1,7,16,16872.837890625,14797.1298828125,0.6222222222222222,0.7160493827160495,48,60,0.02711864406779661
24200,5,24,24,1,7,512,37323.30703125,29897.498046875,0.6222222222222222,0.6631944444444444,120,120,0.01680672268907563
2880,1,16,32,4,1,2,7405.22197265625,6816.765625,0.6222222222222222,0.888888888888889,32,16,0.26666666666666666
2552,1,28,32,3,7,64,34037.00390625,31642.427734375,0.6222222222222222,0.8333333333333333,32,28,0.08465608465608465
12282,3,16,16,2,9,128,48129.57265625,41124.13671875,0.6222222222222222,0.7901234567901234,48,48,0.0425531914893617
13894,3,16,16,3,7,256,45891.296875,38119.60546875,0.6222222222222222,0.8024691358024691,48,48,0.0425531914893617
2200,1,20,32,3,9,32,30109.46796875,27912.49609375,0.6222222222222221,0.9444444444444445,32,20,0.16842105263157894
461,1,20,48,1,3,8,10993.4744140625,8098.173828125,0.6222222222222221,0.8148148148148149,48,20,0.25263157894736843
9373,2,20,32,4,3,32,22992.4421875,21395.01953125,0.6222222222222221,0.7291666666666667,64,40,0.08205128205128205
7698,2,20,24,3,1,16,10630.7150390625,10022.4873046875,0.6222222222222221,0.7160493827160495,48,40,0.06153846153846154
4472,2,20,24,1,3,512,14733.59375,13536.1552734375,0.6222222222222221,0.7654320987654321,48,40,0.06153846153846154
16063,3,24,16,4,9,256,76933.2265625,74896.2734375,0.6222222222222221,0.888888888888889,48,72,0.018779342723004695
1722,1,28,48,2,3,16,17168.3109375,16287.3798828125,0.6222222222222221,0.7407407407407407,48,28,0.12698412698412698
4695,2,24,16,1,3,128,9772.25625,6441.11279296875,0.6222222222222221,0.8055555555555556,32,48,0.028368794326241134
19312,4,24,24,2,1,256,13626.23203125,8272.357421875,0.6221606648199447,0.6786703601108034,96,96,0.021052631578947368
20994,4,24,32,3,5,128,48542.85625,46928.96875,0.6220800000000001,0.6784,128,96,0.028070175438596492
22897,4,28,32,4,9,4,184667.771875,101751.65625,0.6220800000000001,0.7023999999999999,128,112,0.02059202059202059
26133,5,28,32,2,7,128,115272.915625,109227.328125,0.6220703125,0.650390625,160,140,0.01644398766700925
26584,5,12,16,3,7,256,53724.71328125,50611.2890625,0.6219607843137255,0.6862745098039216,80,60,0.04519774011299435
6545,2,24,56,2,5,8,32158.429296875,27289.7578125,0.621900826446281,0.6652892561983471,112,48,0.09929078014184398
1125,1,16,40,2,1,2,6947.648046875,1843.0625,0.621875,0.8125,40,16,0.3333333333333333
1133,1,16,40,2,1,512,6834.2166015625,6295.20849609375,0.621875,0.8125,40,16,0.3333333333333333
3479,1,28,40,4,3,64,18756.176953125,17981.955078125,0.621875,0.765625,40,28,0.10582010582010581
2408,1,24,40,3,5,64,22018.11796875,20630.99609375,0.621875,0.875,40,24,0.14492753623188406
3321,1,24,40,4,9,2,34337.7796875,31310.330078125,0.621875,0.84375,40,24,0.14492753623188406
8095,2,24,40,3,9,32,57479.24921875,47419.49609375,0.621875,0.796875,80,48,0.07092198581560284
412,1,20,40,1,1,256,4740.46845703125,3887.837646484375,0.621875,0.734375,40,20,0.21052631578947367
1707,1,28,40,2,9,128,37848.9890625,35252.31640625,0.621875,0.828125,40,28,0.10582010582010581
408,1,20,40,1,1,16,4128.38974609375,3848.262451171875,0.621875,0.734375,40,20,0.21052631578947367
2935,1,16,40,4,3,4,13396.9951171875,3893.490478515625,0.6218181818181818,0.8545454545454546,40,16,0.3333333333333333
22300,4,20,24,4,5,256,50100.01640625,47587.08203125,0.621606648199446,0.7285318559556787,96,80,0.030379746835443037
9993,2,28,48,4,1,16,12141.647265625,5745.46240234375,0.621606648199446,0.7119113573407202,96,56,0.06233766233766234
11526,3,28,32,1,1,128,9024.449609375,3759.14599609375,0.621606648199446,0.703601108033241,96,84,0.027538726333907058
6494,2,24,48,2,3,64,19792.222265625,16875.8515625,0.621606648199446,0.6620498614958449,96,48,0.0851063829787234
27162,5,20,24,3,7,2,77596.2609375,73226.03125,0.6215277777777778,0.6822916666666666,120,100,0.024242424242424242
16158,3,24,40,4,1,16,9836.8361328125,9578.0322265625,0.6215277777777778,0.704861111111111,120,72,0.046948356807511735
14832,3,28,40,3,7,2,68020.0953125,49062.13671875,0.6215277777777778,0.7274305555555556,120,84,0.03442340791738382
3237,1,20,56,4,9,128,31970.85,19655.765625,0.6214876033057852,0.6942148760330579,56,20,0.29473684210526313
3236,1,20,56,4,9,64,31973.97265625,29502.10546875,0.6214876033057851,0.7768595041322314,56,20,0.29473684210526313
16352,3,28,24,4,3,512,33367.664453125,24378.619140625,0.6214285714285716,0.75,72,84,0.020654044750430294
12579,3,20,24,2,5,128,25289.46953125,24352.85546875,0.6214285714285714,0.6683673469387755,72,60,0.04067796610169491
15813,3,20,24,4,5,2,41141.8703125,34774.89453125,0.6214285714285714,0.7397959183673469,72,60,0.04067796610169491
21753,4,12,24,4,5,2,35804.46640625,31006.58203125,0.6212885154061626,0.742296918767507,96,48,0.0851063829787234
8947,2,12,48,4,9,4,33690.808984375,31218.662109375,0.6212885154061625,0.7815126050420168,96,24,0.34782608695652173
22972,4,28,48,4,5,32,110512.2953125,54283.2109375,0.6211911357340719,0.6925207756232685,192,112,0.03088803088803089
26061,5,28,24,2,1,128,18900.563671875,8548.2724609375,0.6211805555555555,0.6319444444444444,120,140,0.012332990750256937
22881,4,28,32,4,5,16,103131.61640625,56755.55859375,0.62112,0.7024,128,112,0.02059202059202059
26820,5,16,16,3,1,2,29495.3216796875,15379.85546875,0.62109375,0.66015625,80,80,0.02531645569620253
24151,5,24,16,1,7,32,19772.60546875,8889.2958984375,0.62109375,0.65234375,80,120,0.011204481792717087
9676,2,24,40,4,1,4,10639.1716796875,10167.4248046875,0.62109375,0.71875,80,48,0.07092198581560284
4824,2,24,40,1,3,2,16077.8435546875,15194.2080078125,0.62109375,0.66015625,80,48,0.07092198581560284
9800,2,24,56,4,7,512,48856.99140625,42517.5546875,0.6210743801652893,0.7520661157024793,112,48,0.09929078014184398
11252,3,24,32,1,1,8,6867.4529296875,4811.904296875,0.6210526315789474,0.6371191135734071,96,72,0.03755868544600939
22846,4,28,24,4,7,32,141729.0828125,76500.890625,0.6210526315789473,0.7202216066481995,96,112,0.015444015444015444
9493,2,20,48,4,9,256,52315.68203125,49628.19921875,0.6210526315789473,0.7811634349030472,96,40,0.12307692307692308
21460,4,8,16,4,9,32,44375.65234375,25528.630859375,0.6208333333333333,0.8402777777777779,64,32,0.12903225806451613
17371,4,20,16,1,1,4,4854.485595703125,3941.516845703125,0.6208333333333333,0.6944444444444444,64,80,0.020253164556962026
18753,4,16,16,2,7,128,48149.30625,44614.25390625,0.6208333333333333,0.7083333333333334,64,64,0.031746031746031744
6395,2,24,32,2,1,64,7140.3197265625,6789.1015625,0.6208333333333333,0.7222222222222222,64,48,0.05673758865248227
8015,2,24,32,3,1,64,9124.4306640625,8823.2744140625,0.6208333333333333,0.6805555555555556,64,48,0.05673758865248227
6398,2,24,32,2,1,512,7418.4767578125,6831.177734375,0.6208333333333333,0.7152777777777778,64,48,0.05673758865248227
8016,2,24,32,3,1,128,9124.053125,8832.783203125,0.6208333333333333,0.6875,64,48,0.05673758865248227
7759,2,20,32,3,5,4,32534.22109375,30804.078125,0.6208333333333333,0.7152777777777778,64,40,0.08205128205128205
8050,2,24,32,3,9,32,57283.93359375,47688.99609375,0.6208333333333333,0.8055555555555556,64,48,0.05673758865248227
21165,4,28,16,3,3,128,57807.5421875,31791.849609375,0.6208333333333333,0.7291666666666666,64,112,0.010296010296010296
9116,2,16,32,4,5,512,29774.61796875,16357.734375,0.6207407407407408,0.7851851851851852,64,32,0.12903225806451613
22658,4,24,40,4,5,64,52710.13203125,36099.16796875,0.620703125,0.6494140625,160,96,0.03508771929824561
26143,5,28,32,2,9,256,150279.078125,145119.8125,0.6205078125,0.6513671875,160,140,0.01644398766700925
16110,3,24,32,4,1,2,26903.726171875,12395.8349609375,0.6204986149584487,0.6537396121883656,96,72,0.03755868544600939
26057,5,28,24,2,1,8,19136.93203125,8797.5615234375,0.6204861111111112,0.6371527777777778,120,140,0.012332990750256937
22633,4,24,32,4,9,256,92187.0984375,86671.5,0.62048,0.7535999999999999,128,96,0.028070175438596492
20991,4,24,32,3,5,16,48576.00390625,47217.8671875,0.6204799999999999,0.672,128,96,0.028070175438596492
21274,4,28,32,3,7,256,137018.296875,70377.46875,0.6204799999999999,0.6688,128,112,0.02059202059202059
11476,3,28,24,1,1,4,7828.1375,3239.28564453125,0.6204081632653061,0.6734693877551021,72,84,0.020654044750430294
13125,3,28,24,2,7,16,50982.10390625,46903.21484375,0.6204081632653061,0.7244897959183674,72,84,0.020654044750430294
8153,2,24,56,3,1,512,9662.625390625,8913.2021484375,0.6202479338842976,0.7169421487603306,112,48,0.09929078014184398
20992,4,24,32,3,5,32,49345.10859375,33229.6171875,0.6201599999999999,0.6832,128,96,0.028070175438596492
16380,3,28,32,4,1,2,30693.608203125,12658.6416015625,0.6199445983379501,0.6620498614958449,96,84,0.027538726333907058
20955,4,24,24,3,7,16,68224.446875,65099.42578125,0.6199445983379501,0.6731301939058172,96,96,0.021052631578947368
15863,3,20,32,4,5,64,42546.19453125,32834.88671875,0.6199445983379501,0.7313019390581718,96,60,0.05423728813559322
17425,4,20,24,1,3,4,14025.3921875,4541.2431640625,0.6199445983379501,0.6620498614958449,96,80,0.030379746835443037
3238,1,20,56,4,9,256,31972.11953125,18207.703125,0.6198347107438017,0.71900826446281,56,20,0.29473684210526313
343,1,16,56,1,7,4,22315.836328125,20162.001953125,0.6198347107438017,0.8181818181818181,56,16,0.4666666666666667
8173,2,24,56,3,7,4,42326.5890625,35084.59765625,0.6198347107438016,0.7128099173553719,112,48,0.09929078014184398
2135,1,16,56,3,5,8,18443.52890625,16671.912109375,0.6198347107438016,0.7355371900826446,56,16,0.4666666666666667
13192,3,28,40,2,1,256,14360.118359375,6333.6669921875,0.6197916666666666,0.6631944444444444,120,84,0.03442340791738382
14559,3,24,40,3,5,128,42770.659375,32499.509765625,0.6197916666666666,0.689236111111111,120,72,0.046948356807511735
1532,1,24,48,2,1,8,7430.231640625,7048.5634765625,0.6197530864197531,0.6790123456790124,48,24,0.17391304347826086
1724,1,28,48,2,3,64,17168.1015625,16080.1279296875,0.6197530864197531,0.7654320987654321,48,28,0.12698412698412698
6650,2,28,24,2,7,512,36429.4125,34739.1953125,0.6197530864197531,0.7654320987654322,48,56,0.03116883116883117
482,1,20,48,1,7,64,24821.335546875,14778.8828125,0.6197530864197531,0.8395061728395062,48,20,0.25263157894736843
3522,1,28,48,4,3,16,18917.701171875,18037.369140625,0.6197530864197531,0.7037037037037037,48,28,0.12698412698412698
14411,3,24,16,3,3,8,27626.842578125,20791.2421875,0.6197530864197531,0.7283950617283952,48,72,0.018779342723004695
16293,3,28,16,4,1,16,16271.1041015625,10126.587890625,0.6197530864197531,0.6666666666666667,48,84,0.013769363166953529
12275,3,16,16,2,7,512,42794.0453125,36574.16796875,0.6197530864197531,0.7654320987654322,48,48,0.0425531914893617
2635,1,28,48,3,5,256,26520.95,24803.85546875,0.6197530864197531,0.8518518518518519,48,28,0.12698412698412698
15211,3,12,16,4,1,4,9777.747265625,9175.0185546875,0.6197530864197531,0.8024691358024691,48,36,0.0761904761904762
1020,1,12,48,2,7,16,17892.815234375,15774.6240234375,0.6197530864197531,0.7901234567901235,48,12,0.7272727272727273
8002,2,24,24,3,9,4,52381.02734375,46046.05078125,0.6197530864197531,0.8024691358024691,48,48,0.0425531914893617
15762,3,20,16,4,3,16,24741.484375,21832.1640625,0.6197530864197531,0.7530864197530864,48,60,0.02711864406779661
1021,1,12,48,2,7,32,17892.745703125,15774.67578125,0.6197530864197531,0.7901234567901235,48,12,0.7272727272727273
10906,3,20,16,1,3,256,8557.624609375,8042.63427734375,0.6197530864197531,0.6913580246913581,48,60,0.02711864406779661
651,1,24,48,1,5,16,20089.948046875,19163.537109375,0.6197530864197531,0.8024691358024691,48,24,0.17391304347826086
4765,2,24,24,1,9,32,31006.824609375,20758.072265625,0.619753086419753,0.6790123456790124,48,48,0.0425531914893617
4456,2,20,24,1,1,4,6441.810546875,6189.1787109375,0.619753086419753,0.6666666666666666,48,40,0.06153846153846154
21422,4,8,16,4,1,8,5576.8439453125,4994.341796875,0.6195804195804195,0.7412587412587412,64,32,0.12903225806451613
25757,5,24,16,2,3,512,42414.903125,20432.326171875,0.61953125,0.6796875,80,120,0.011204481792717087
5108,2,28,40,1,5,64,26469.849609375,23475.677734375,0.61953125,0.66796875,80,56,0.05194805194805195
23583,5,16,16,1,1,16,8930.3306640625,4941.21142578125,0.61953125,0.65625,80,80,0.02531645569620253
24426,5,28,16,1,9,2,4924.31064453125,0.5454146265983582,0.61953125,0.66015625,80,140,0.008221993833504625
9176,2,16,40,4,9,64,44306.5671875,25271.236328125,0.61953125,0.7109375,80,32,0.16129032258064516
26014,5,28,16,2,1,32,16397.0677734375,7302.74951171875,0.61953125,0.66015625,80,140,0.008221993833504625
20105,4,12,16,3,7,512,45649.603125,38212.50390625,0.6194444444444446,0.7569444444444444,64,48,0.05673758865248227
6396,2,24,32,2,1,128,7140.81474609375,6801.59716796875,0.6194444444444445,0.701388888888889,64,48,0.05673758865248227
7203,2,12,32,3,1,16,7602.45498046875,7198.24365234375,0.6194444444444445,0.6736111111111112,64,24,0.2318840579710145
18720,4,16,16,2,1,2,13815.3078125,10999.556640625,0.6194444444444445,0.6319444444444444,64,64,0.031746031746031744
17118,4,16,16,1,5,2,14702.6267578125,8728.5029296875,0.6194444444444445,0.6597222222222222,64,64,0.031746031746031744
27171,5,20,24,3,9,2,94424.190625,90113.875,0.6194444444444445,0.7152777777777779,120,100,0.024242424242424242
20641,4,20,16,3,7,32,62868.74609375,60554.98828125,0.6194444444444444,0.7083333333333334,64,80,0.020253164556962026
18751,4,16,16,2,7,32,47469.9609375,44987.6875,0.6194444444444444,0.6666666666666667,64,64,0.031746031746031744
17100,4,16,16,1,1,2,10785.82421875,10263.3603515625,0.6194444444444444,0.7013888888888888,64,64,0.031746031746031744
27155,5,20,24,3,5,8,50250.95,48188.43359375,0.6194444444444444,0.6788194444444445,120,100,0.024242424242424242
22635,4,24,40,4,1,2,33360.766796875,12705.4873046875,0.6193548387096774,0.6490713587487781,160,96,0.03508771929824561
22661,4,24,40,4,5,512,53061.8453125,51406.21484375,0.619140625,0.666015625,160,96,0.03508771929824561
24492,5,28,32,1,3,16,29767.818359375,12395.376953125,0.619140625,0.6630859375,160,140,0.01644398766700925
16211,3,24,48,4,3,8,29561.341796875,22414.716796875,0.6191326530612244,0.6811224489795918,144,72,0.056338028169014086
22586,4,24,24,4,9,64,92871.2578125,64569.80078125,0.618836565096953,0.6842105263157895,96,96,0.021052631578947368
25817,5,24,24,2,7,64,89764.7703125,42850.28515625,0.61875,0.6493055555555556,120,120,0.01680672268907563
26835,5,16,16,3,3,128,29508.26015625,28402.4453125,0.61875,0.66796875,80,80,0.02531645569620253
3509,1,28,40,4,9,512,42310.22421875,39281.1484375,0.61875,0.78125,40,28,0.10582010582010581
9001,2,16,16,4,1,4,5717.95517578125,5204.81884765625,0.61875,0.75,32,32,0.06451612903225806
2409,1,24,40,3,5,128,22024.9203125,20632.728515625,0.61875,0.875,40,24,0.14492753623188406
1681,1,28,40,2,3,256,16980.308984375,16233.890625,0.61875,0.84375,40,28,0.10582010582010581
9004,2,16,16,4,1,32,5615.27099609375,5117.8310546875,0.61875,0.84375,32,32,0.06451612903225806
25488,5,20,16,2,5,2,47528.3140625,43212.796875,0.61875,0.671875,80,100,0.01616161616161616
16555,3,28,56,4,9,32,85058.2609375,60767.125,0.618732782369146,0.71900826446281,168,84,0.04819277108433735
8568,2,8,32,4,5,2,18201.877734375,4694.5146484375,0.6185714285714285,0.7571428571428572,64,16,0.5333333333333333
27137,5,20,24,3,1,8,23592.03125,11688.6162109375,0.6184027777777779,0.6510416666666666,120,100,0.024242424242424242
15266,3,12,24,4,3,8,21156.215234375,18353.681640625,0.6183673469387756,0.7040816326530612,72,36,0.11428571428571428
16559,3,28,56,4,9,512,85729.8109375,80596.046875,0.6183654729109275,0.7245179063360881,168,84,0.04819277108433735
11255,3,24,32,1,1,64,8444.80478515625,4641.54345703125,0.6182825484764543,0.667590027700831,96,72,0.03755868544600939
11535,3,28,32,1,3,128,11639.97890625,10490.91796875,0.6182825484764543,0.6869806094182824,96,84,0.027538726333907058
20424,4,16,24,3,9,16,67228.471875,63962.25,0.6182825484764543,0.7590027700831025,96,64,0.047619047619047616
3361,1,24,48,4,7,32,28785.95625,26835.3203125,0.6181818181818182,0.7532467532467533,48,24,0.17391304347826086
15236,3,12,16,4,5,512,30606.21171875,26214.0078125,0.6181818181818182,0.7662337662337663,48,36,0.0761904761904762
3362,1,24,48,4,7,64,28780.3515625,26806.478515625,0.6181818181818182,0.7402597402597402,48,24,0.17391304347826086
22002,4,16,16,4,9,128,72013.7,68423.0546875,0.6180555555555556,0.861111111111111,64,64,0.031746031746031744
19000,4,20,16,2,3,4,22476.65703125,21738.529296875,0.6180555555555556,0.6805555555555556,64,80,0.020253164556962026
20360,4,16,16,3,5,8,40295.01875,38021.5546875,0.6180555555555556,0.7569444444444444,64,64,0.031746031746031744
22244,4,20,16,4,3,64,33040.380859375,31526.845703125,0.6180555555555556,0.7500000000000001,64,80,0.020253164556962026
14820,3,28,40,3,3,128,25749.591015625,19284.544921875,0.6180555555555556,0.6875,120,84,0.03442340791738382
18721,4,16,16,2,1,4,8165.13974609375,7879.39697265625,0.6180555555555556,0.6666666666666666,64,64,0.031746031746031744
20073,4,12,16,3,1,16,8908.5216796875,8536.6533203125,0.6180555555555556,0.7222222222222222,64,48,0.05673758865248227
21718,4,12,16,4,7,4,45035.20625,40179.859375,0.6180555555555556,0.798611111111111,64,48,0.05673758865248227
19273,4,24,16,2,3,32,22287.847265625,15266.5107421875,0.6180555555555556,0.7222222222222222,64,96,0.014035087719298246
8349,2,28,40,3,5,128,37633.78984375,35868.9296875,0.61796875,0.73046875,80,56,0.05194805194805195
4047,2,12,40,1,9,128,30868.936328125,28858.845703125,0.61796875,0.80859375,80,24,0.2898550724637681
25752,5,24,16,2,3,16,28166.6625,20202.443359375,0.61796875,0.66796875,80,120,0.011204481792717087
26574,5,12,16,3,5,128,40119.02109375,31010.2890625,0.61796875,0.6953125,80,60,0.04519774011299435
20996,4,24,32,3,5,512,49170.26640625,47482.171875,0.61792,0.6752,128,96,0.028070175438596492
9112,2,16,32,4,5,32,29408.43984375,15413.1015625,0.6177777777777778,0.8740740740740741,64,32,0.12903225806451613
21777,4,12,24,4,9,128,58177.5359375,49306.08203125,0.6177285318559557,0.7285318559556787,96,48,0.0851063829787234
16131,3,24,32,4,5,16,45160.93828125,35598.36328125,0.6177285318559557,0.6703601108033241,96,72,0.03755868544600939
11269,3,24,32,1,5,4,20976.109375,13988.3154296875,0.6177285318559557,0.7340720221606648,96,72,0.03755868544600939
22053,4,16,32,4,1,16,12406.4697265625,12092.6689453125,0.6176,0.7616,128,64,0.06349206349206349
25812,5,24,24,2,7,2,107461.26171875,61022.65625,0.6173611111111111,0.6666666666666667,120,120,0.01680672268907563
9783,2,24,56,4,5,2,34511.390625,30417.89453125,0.6173553719008265,0.7396694214876033,112,48,0.09929078014184398
