,cliques,density,nodes per clique,edges per clique,connectivity between cliques,w2v window,w2v dimensions,average loss,min loss,average auc,max auc
23476,3,0.723404255319149,16,272,3,9,32,50035.01875,43221.64453125,0.9364823666679214,0.9591629342466785
23477,3,0.723404255319149,16,272,3,9,64,50816.81953125,43057.03125,0.9359177989386126,0.9615341187097746
23478,3,0.723404255319149,16,272,3,9,128,50882.8390625,44249.78515625,0.9347961910497198,0.9657495577552787
23479,3,0.723404255319149,16,272,3,9,256,52738.68359375,44499.6875,0.9403214272272198,0.965373179269073
23480,3,0.8936170212765957,16,336,3,1,2,9372.06484375,8840.5205078125,0.9753174426375585,0.984332070988342
23481,3,0.8936170212765957,16,336,3,1,4,9342.2439453125,8860.8564453125,0.9907675552585331,0.9951733867973566
23482,3,0.8936170212765957,16,336,3,1,8,11355.64140625,8793.7412109375,0.9874211034380338,0.9931437340659885
23483,3,0.8936170212765957,16,336,3,1,16,9224.3361328125,8746.1435546875,0.9854657062943988,0.9922526670131928
23484,3,0.8936170212765957,16,336,3,1,32,9210.5806640625,8732.912109375,0.985376599589119,0.9928219598524789
23485,3,0.8936170212765957,16,336,3,1,64,9213.1736328125,8739.7822265625,0.9856637211950199,0.9935150120046533
23486,3,0.8936170212765957,16,336,3,1,128,9213.2265625,8741.0234375,0.9854805574119453,0.9940348011187843
23487,3,0.8936170212765957,16,336,3,1,256,9221.0740234375,8740.3427734375,0.985916190193312,0.9943070716071384
23488,3,0.8936170212765957,16,336,3,3,2,20704.3640625,17074.53515625,0.9618821316304051,0.9767084973144229
23489,3,0.8936170212765957,16,336,3,3,4,21483.244140625,17664.548828125,0.9778421326204796,0.9865349867577535
23490,3,0.8936170212765957,16,336,3,3,8,20931.48984375,17298.71875,0.9761738570827454,0.9875993168485929
23491,3,0.8936170212765957,16,336,3,3,16,20780.26015625,16913.767578125,0.9727382985569664,0.9850251231405163
23492,3,0.8936170212765957,16,336,3,3,32,21057.087890625,17254.232421875,0.9729313630850722,0.9863122199945545
23493,3,0.8936170212765957,16,336,3,3,64,21520.3328125,17352.4375,0.9770748248805722,0.9863617237197099
23494,3,0.8936170212765957,16,336,3,3,128,20944.37109375,17364.564453125,0.9764015742184601,0.9861884606816663
23495,3,0.8936170212765957,16,336,3,3,256,21515.33828125,17821.484375,0.9751293284819683,0.9889854211529417
23496,3,0.8936170212765957,16,336,3,5,2,30955.33671875,26792.671875,0.9466498354001139,0.9687260216331278
23497,3,0.8936170212765957,16,336,3,5,4,30891.354296875,26480.318359375,0.9537783718224796,0.9680205935496646
23498,3,0.8936170212765957,16,336,3,5,8,33148.63671875,27186.9765625,0.9579317343630107,0.9693076904037029
23499,3,0.8936170212765957,16,336,3,5,16,31930.825390625,27256.203125,0.9593178386673596,0.9688374050147274
23500,3,0.8936170212765957,16,336,3,5,32,31599.76875,27473.11328125,0.9555951585356798,0.9722531620504443
23501,3,0.8936170212765957,16,336,3,5,64,30832.119921875,27887.61328125,0.9537932229400262,0.9686888938392615
23502,3,0.8936170212765957,16,336,3,5,128,31459.081640625,27372.076171875,0.9611593772431375,0.9683423677631743
23503,3,0.8936170212765957,16,336,3,5,256,31732.7140625,27508.513671875,0.9518031731887826,0.9668077522833594
23504,3,0.8936170212765957,16,336,3,7,2,42213.765625,34652.25390625,0.9450855176852058,0.9652236330783892
23505,3,0.8936170212765957,16,336,3,7,4,43292.20234375,35091.28125,0.9523328630479444,0.9699017351055667
23506,3,0.8936170212765957,16,336,3,7,8,41441.01171875,34273.51953125,0.9523328630479444,0.9673770451226454
23507,3,0.8936170212765957,16,336,3,7,16,41514.84453125,33762.6328125,0.953214029355709,0.9682186084502858
23508,3,0.8936170212765957,16,336,3,7,32,41740.2359375,34514.640625,0.9506546867651791,0.966114700131185
23509,3,0.8936170212765957,16,336,3,7,64,41813.04921875,34230.9140625,0.9554218954976361,0.9665354817950051
23510,3,0.8936170212765957,16,336,3,7,128,43195.4296875,34550.49609375,0.9555654563005866,0.9709165614712507
23511,3,0.8936170212765957,16,336,3,7,256,43184.00703125,35236.09765625,0.950496274844682,0.9703225167693869
23512,3,0.8936170212765957,16,336,3,9,2,47007.0609375,41366.99609375,0.9328630479443578,0.9775253087794856
23513,3,0.8936170212765957,16,336,3,9,4,50318.2953125,43541.76953125,0.9693670948738893,0.9812628400287121
23514,3,0.8936170212765957,16,336,3,9,8,48984.10234375,42986.41796875,0.96295141209376,0.9778965867181506
23515,3,0.8936170212765957,16,336,3,9,16,50208.84765625,43098.0625,0.9606544392465534,0.9823519219821292
23516,3,0.8936170212765957,16,336,3,9,32,50112.84375,43121.27734375,0.9657582733100665,0.9809658176777802
23517,3,0.8936170212765957,16,336,3,9,64,51039.9390625,42660.9921875,0.9722284101878665,0.9793074428850771
23518,3,0.8936170212765957,16,336,3,9,128,51592.784375,43341.1328125,0.9629167594861514,0.9792579391599218
23519,3,0.8936170212765957,16,336,3,9,256,50340.8671875,43523.91796875,0.9703967723571199,0.9780946016187718
23520,3,0.13559322033898305,20,80,3,1,2,14343.521875,8911.1865234375,0.9207899305555556,0.9366319444444444
23521,3,0.13559322033898305,20,80,3,1,4,11412.24453125,8703.8291015625,0.9262152777777777,0.9401041666666667
23522,3,0.13559322033898305,20,80,3,1,8,22769.446484375,8550.216796875,0.9061631944444445,0.9301215277777777
23523,3,0.13559322033898305,20,80,3,1,16,8882.381640625,8514.625,0.9032986111111111,0.9296875
23524,3,0.13559322033898305,20,80,3,1,32,8865.74375,8513.31640625,0.9082465277777777,0.9309895833333334
23525,3,0.13559322033898305,20,80,3,1,64,8867.2265625,8516.298828125,0.9119791666666668,0.935329861111111
23526,3,0.13559322033898305,20,80,3,1,128,17909.4251953125,8512.9345703125,0.9129340277777779,0.935329861111111
23527,3,0.13559322033898305,20,80,3,1,256,9301.529296875,8601.7060546875,0.9133680555555556,0.9401041666666667
23528,3,0.13559322033898305,20,80,3,3,2,21446.341796875,18174.7578125,0.9151475694444443,0.9552951388888888
23529,3,0.13559322033898305,20,80,3,3,4,21177.886328125,17494.298828125,0.9485243055555556,0.9631076388888888
23530,3,0.13559322033898305,20,80,3,3,8,20859.365625,17539.14453125,0.9315104166666666,0.959201388888889
23531,3,0.13559322033898305,20,80,3,3,16,21098.295703125,17804.412109375,0.929861111111111,0.9509548611111112
23532,3,0.13559322033898305,20,80,3,3,32,19549.3625,17378.40625,0.9316840277777777,0.947048611111111
23533,3,0.13559322033898305,20,80,3,3,64,21082.67578125,17628.142578125,0.9217881944444445,0.9444444444444444
23534,3,0.13559322033898305,20,80,3,3,128,22356.86796875,17692.607421875,0.915798611111111,0.9561631944444444
23535,3,0.13559322033898305,20,80,3,3,256,23415.78515625,17320.255859375,0.9190104166666668,0.9583333333333334
23536,3,0.13559322033898305,20,80,3,5,2,35429.15703125,27894.361328125,0.8867621527777778,0.9184027777777777
23537,3,0.13559322033898305,20,80,3,5,4,32650.855078125,27618.380859375,0.9046875,0.9223090277777777
23538,3,0.13559322033898305,20,80,3,5,8,31627.617578125,27170.720703125,0.8891493055555555,0.9092881944444445
23539,3,0.13559322033898305,20,80,3,5,16,30042.70234375,27403.390625,0.8911458333333332,0.9144965277777778
23540,3,0.13559322033898305,20,80,3,5,32,34789.653515625,27795.408203125,0.8915798611111111,0.919704861111111
23541,3,0.13559322033898305,20,80,3,5,64,34423.484375,27851.201171875,0.8934027777777777,0.9201388888888888
23542,3,0.13559322033898305,20,80,3,5,128,34013.076953125,26808.560546875,0.8940972222222223,0.9162326388888888
23543,3,0.13559322033898305,20,80,3,5,256,34338.565625,28456.48046875,0.892795138888889,0.9153645833333334
23544,3,0.13559322033898305,20,80,3,7,2,42629.31640625,35063.41015625,0.8526909722222223,0.8914930555555555
23545,3,0.13559322033898305,20,80,3,7,4,43363.8734375,35103.703125,0.8479166666666668,0.8797743055555556
23546,3,0.13559322033898305,20,80,3,7,8,46632.63359375,36010.4375,0.8356770833333333,0.8836805555555556
23547,3,0.13559322033898305,20,80,3,7,16,42851.53125,35866.34375,0.8180555555555555,0.868923611111111
23548,3,0.13559322033898305,20,80,3,7,32,46734.878125,36243.25,0.8383680555555555,0.8806423611111112
23549,3,0.13559322033898305,20,80,3,7,64,44853.7375,35796.08203125,0.8327256944444444,0.8802083333333334
23550,3,0.13559322033898305,20,80,3,7,128,41440.62578125,36553.44921875,0.8228298611111111,0.88671875
23551,3,0.13559322033898305,20,80,3,7,256,47001.0140625,35901.19140625,0.8349826388888889,0.8836805555555556
23552,3,0.13559322033898305,20,80,3,9,2,47659.6421875,39642.79296875,0.8160590277777778,0.8676215277777778
23553,3,0.13559322033898305,20,80,3,9,4,54362.27578125,40396.22265625,0.822048611111111,0.8589409722222222
23554,3,0.13559322033898305,20,80,3,9,8,48652.61171875,40543.54296875,0.8021701388888889,0.8376736111111112
23555,3,0.13559322033898305,20,80,3,9,16,53595.94140625,40688.84765625,0.8181423611111113,0.8485243055555555
23556,3,0.13559322033898305,20,80,3,9,32,51162.46875,40928.4609375,0.8167534722222222,0.8337673611111112
23557,3,0.13559322033898305,20,80,3,9,64,53933.66875,40500.48828125,0.8144965277777778,0.8394097222222222
23558,3,0.13559322033898305,20,80,3,9,128,53533.93359375,41207.90625,0.8143229166666666,0.8402777777777778
23559,3,0.13559322033898305,20,80,3,9,256,53807.55078125,42214.81640625,0.8227430555555555,0.8389756944444444
23560,3,0.2440677966101695,20,144,3,1,2,19088.314453125,9327.4951171875,0.9093564088696592,0.9305029745808545
23561,3,0.2440677966101695,20,144,3,1,4,20843.959765625,9035.21484375,0.9142239048134126,0.924283396430503
23562,3,0.2440677966101695,20,144,3,1,8,16177.251171875,9063.7294921875,0.8973499188750675,0.9134667387777177
23563,3,0.2440677966101695,20,144,3,1,16,13732.497265625,8942.2470703125,0.9030016224986479,0.9146836127636561
23564,3,0.2440677966101695,20,144,3,1,32,16007.8234375,9081.5205078125,0.9048134126554895,0.9194159004867496
23565,3,0.2440677966101695,20,144,3,1,64,18307.8880859375,9091.5390625,0.9058950784207681,0.9190102758247701
23566,3,0.2440677966101695,20,144,3,1,128,13743.4892578125,9102.8134765625,0.9041373715521903,0.9194159004867496
23567,3,0.2440677966101695,20,144,3,1,256,16902.28203125,8942.8544921875,0.9053272038939968,0.9271227690643591
23568,3,0.2440677966101695,20,144,3,3,2,22666.282421875,18974.90625,0.8929015684153597,0.9099513250405625
23569,3,0.2440677966101695,20,144,3,3,4,23198.98671875,19181.830078125,0.8801784748512709,0.9279340183883179
23570,3,0.2440677966101695,20,144,3,3,8,21376.133203125,18563.92578125,0.8760140616549486,0.9129259058950785
23571,3,0.2440677966101695,20,144,3,3,16,22509.51328125,18631.978515625,0.8672525689561926,0.9130611141157382
23572,3,0.2440677966101695,20,144,3,3,32,27063.90234375,18846.265625,0.8756354786371011,0.913196322336398
23573,3,0.2440677966101695,20,144,3,3,64,22265.393359375,18849.580078125,0.8728772309356408,0.9068415359653866
23574,3,0.2440677966101695,20,144,3,3,128,23631.847265625,18996.751953125,0.8729313142239048,0.918334234721471
23575,3,0.2440677966101695,20,144,3,3,256,22646.96328125,19018.78125,0.8682531097890752,0.9253650621957815
23576,3,0.2440677966101695,20,144,3,5,2,31638.32734375,27791.05859375,0.8634667387777177,0.8973769605191996
23577,3,0.2440677966101695,20,144,3,5,4,33862.440234375,27782.359375,0.8677393185505679,0.888182801514332
23578,3,0.2440677966101695,20,144,3,5,8,35626.514453125,27528.994140625,0.8621687398593835,0.8869659275283936
23579,3,0.2440677966101695,20,144,3,5,16,32232.92734375,27631.3515625,0.853758788534343,0.8854786371011357
23580,3,0.2440677966101695,20,144,3,5,32,33223.344921875,27734.791015625,0.8607896160086532,0.8846673877771768
23581,3,0.2440677966101695,20,144,3,5,64,34110.509765625,27513.7890625,0.8677934018388317,0.8826392644672795
23582,3,0.2440677966101695,20,144,3,5,128,35085.471875,27190.091796875,0.8711195240670634,0.8823688480259599
23583,3,0.2440677966101695,20,144,3,5,256,35603.965625,28698.91796875,0.8633585722011899,0.8849378042184964
23584,3,0.2440677966101695,20,144,3,7,2,42525.26484375,36164.6484375,0.8988642509464576,0.9273931855056787
23585,3,0.2440677966101695,20,144,3,7,4,43432.9,36249.51953125,0.8931855056787452,0.9092752839372634
23586,3,0.2440677966101695,20,144,3,7,8,45507.1546875,36291.77734375,0.8973499188750675,0.9137371552190373
23587,3,0.2440677966101695,20,144,3,7,16,44879.21171875,36297.7734375,0.8976744186046514,0.9163061114115738
23588,3,0.2440677966101695,20,144,3,7,32,44513.8984375,35826.32421875,0.9033261222282315,0.9173877771768524
23589,3,0.2440677966101695,20,144,3,7,64,44027.94921875,35728.05859375,0.9025148729042727,0.91914548404543
23590,3,0.2440677966101695,20,144,3,7,128,43462.465625,36621.58984375,0.8971065440778799,0.9200919415900487
23591,3,0.2440677966101695,20,144,3,7,256,47749.90234375,37494.91796875,0.9035154137371553,0.9199567333693889
23592,3,0.2440677966101695,20,144,3,9,2,52135.8609375,46180.3984375,0.9027852893455922,0.9310438074634938
23593,3,0.2440677966101695,20,144,3,9,4,57436.478125,45898.81640625,0.8973499188750675,0.9252298539751217
23594,3,0.2440677966101695,20,144,3,9,8,57788.71875,46750.9296875,0.9026500811249324,0.9230665224445646
23595,3,0.2440677966101695,20,144,3,9,16,58003.96171875,47422.60546875,0.911005949161709,0.924959437533802
23596,3,0.2440677966101695,20,144,3,9,32,56868.58828125,46913.93359375,0.9041373715521903,0.9291508923742564
23597,3,0.2440677966101695,20,144,3,9,64,57500.8078125,45748.078125,0.9117631151974039,0.930908599242834
23598,3,0.2440677966101695,20,144,3,9,128,59272.340625,48057.12109375,0.9044618712817739,0.9207679826933477
23599,3,0.2440677966101695,20,144,3,9,256,61425.73984375,47626.08984375,0.90151433207139,0.922796106003245
23600,3,0.3525423728813559,20,208,3,1,2,9326.2462890625,8851.662109375,0.9025754422476586,0.9268990634755464
23601,3,0.3525423728813559,20,208,3,1,4,11337.200390625,8960.5673828125,0.9012486992715921,0.9219562955254943
23602,3,0.3525423728813559,20,208,3,1,8,9054.8611328125,8648.2236328125,0.9019510926118626,0.9191597294484912
23603,3,0.3525423728813559,20,208,3,1,16,9016.3849609375,8600.7197265625,0.8984391259105099,0.920525494276795
23604,3,0.3525423728813559,20,208,3,1,32,9013.011328125,8596.17578125,0.9000780437044746,0.9260535900104058
23605,3,0.3525423728813559,20,208,3,1,64,15899.761328125,8585.1748046875,0.9012617065556711,0.918834547346514
23606,3,0.3525423728813559,20,208,3,1,128,9022.7134765625,8598.287109375,0.9016129032258065,0.91974505723205
23607,3,0.3525423728813559,20,208,3,1,256,18600.5498046875,8870.583984375,0.9009105098855359,0.91974505723205
23608,3,0.3525423728813559,20,208,3,3,2,23588.46640625,18299.36328125,0.9300403225806452,0.9450767429760666
23609,3,0.3525423728813559,20,208,3,3,4,22598.75703125,18068.98046875,0.9263267429760667,0.9389958376690947
23610,3,0.3525423728813559,20,208,3,3,8,22265.424609375,18624.205078125,0.9341311134235172,0.9445239334027056
23611,3,0.3525423728813559,20,208,3,3,16,22469.815625,17951.501953125,0.9308402705515089,0.9419224765868887
23612,3,0.3525423728813559,20,208,3,3,32,21688.90625,18862.412109375,0.929175338189386,0.9428980228928199
23613,3,0.3525423728813559,20,208,3,3,64,21029.61484375,18771.396484375,0.9289542143600416,0.9418574401664933
23614,3,0.3525423728813559,20,208,3,3,128,24623.698046875,18476.955078125,0.9331555671175857,0.9390608740894901
23615,3,0.3525423728813559,20,208,3,3,256,23536.083203125,18711.283203125,0.9302939646201874,0.9442637877211238
23616,3,0.3525423728813559,20,208,3,5,2,33879.18515625,27566.671875,0.9123048907388137,0.9336628511966701
23617,3,0.3525423728813559,20,208,3,5,4,35242.998828125,28047.099609375,0.9272892819979187,0.9412721123829345
23618,3,0.3525423728813559,20,208,3,5,8,29750.26953125,28105.572265625,0.9294224765868886,0.9417273673257024
23619,3,0.3525423728813559,20,208,3,5,16,33806.296484375,27771.8359375,0.9266129032258064,0.9431581685744017
23620,3,0.3525423728813559,20,208,3,5,32,36287.73359375,27894.384765625,0.92869406867846,0.9399063475546307
23621,3,0.3525423728813559,20,208,3,5,64,33137.391796875,27881.388671875,0.9290582726326744,0.939971383975026
23622,3,0.3525423728813559,20,208,3,5,128,35830.69140625,28007.271484375,0.9262747138397502,0.9420525494276795
23623,3,0.3525423728813559,20,208,3,5,256,34058.333984375,28606.939453125,0.9269771071800209,0.9447190426638917
23624,3,0.3525423728813559,20,208,3,7,2,44213.32265625,37175.625,0.8820499479708637,0.9085913111342352
23625,3,0.3525423728813559,20,208,3,7,4,46695.0859375,37251.97265625,0.8959937565036421,0.9203954214360042
23626,3,0.3525423728813559,20,208,3,7,8,43687.59296875,37740.06640625,0.8945109261186264,0.91434703433923
23627,3,0.3525423728813559,20,208,3,7,16,46917.103125,37532.6328125,0.8853017689906346,0.9105098855359001
23628,3,0.3525423728813559,20,208,3,7,32,44800.41171875,37339.234375,0.8835327783558793,0.9139568158168575
23629,3,0.3525423728813559,20,208,3,7,64,44590.06796875,37359.69921875,0.8874219562955256,0.9174687825182102
23630,3,0.3525423728813559,20,208,3,7,128,46570.22734375,38785.69921875,0.8854318418314255,0.9122008324661811
23631,3,0.3525423728813559,20,208,3,7,256,46638.8328125,39111.046875,0.8928850156087409,0.9144120707596254
23632,3,0.3525423728813559,20,208,3,9,2,58369.83515625,45140.32421875,0.904643600416233,0.9315816857440168
23633,3,0.3525423728813559,20,208,3,9,4,54827.84296875,45729.99609375,0.9201873048907387,0.940426638917794
23634,3,0.3525423728813559,20,208,3,9,8,54951.74375,45170.10546875,0.9212799167533818,0.9373048907388137
23635,3,0.3525423728813559,20,208,3,9,16,57165.4953125,45704.62890625,0.9131503642039542,0.9339229968782518
23636,3,0.3525423728813559,20,208,3,9,32,59035.6703125,47251.9765625,0.9174167533818938,0.9354838709677419
23637,3,0.3525423728813559,20,208,3,9,64,57257.7234375,47464.86328125,0.9181581685744016,0.9320369406867846
23638,3,0.3525423728813559,20,208,3,9,128,58853.74765625,47482.24609375,0.9116545265348595,0.9295655567117586
23639,3,0.3525423728813559,20,208,3,9,256,59835.521875,48064.94921875,0.9094823100936524,0.9335978147762748
23640,3,0.4610169491525424,20,272,3,1,2,16836.4951171875,9208.91015625,0.9450788512928601,0.9604990778727088
23641,3,0.4610169491525424,20,272,3,1,4,16579.9150390625,8860.74609375,0.9447024728066544,0.9583725394256464
23642,3,0.4610169491525424,20,272,3,1,8,14064.15,9080.3447265625,0.9578380819752343,0.9629643569573564
23643,3,0.4610169491525424,20,272,3,1,16,18571.4669921875,9118.75390625,0.960058715043848,0.9672174338514811
23644,3,0.4610169491525424,20,272,3,1,32,19189.0939453125,8784.62890625,0.9585155632504045,0.963077270503218
23645,3,0.4610169491525424,20,272,3,1,64,14037.0572265625,8778.5732421875,0.9571831834092362,0.9630396326545975
23646,3,0.4610169491525424,20,272,3,1,128,9843.947265625,9158.4111328125,0.9565132297037902,0.9630019948059768
23647,3,0.4610169491525424,20,272,3,1,256,11656.6533203125,8786.0322265625,0.9574014829312356,0.9631149083518386
23648,3,0.4610169491525424,20,272,3,3,2,21589.972265625,18222.5546875,0.9354360344762693,0.9487372501787797
23649,3,0.4610169491525424,20,272,3,3,4,22579.800390625,18445.576171875,0.9377168881026761,0.9541947382287629
23650,3,0.4610169491525424,20,272,3,3,8,20494.628515625,18279.5078125,0.9407655538409425,0.9533290677104896
23651,3,0.4610169491525424,20,272,3,3,16,21482.4203125,18129.68359375,0.936670555911024,0.9513342617335993
23652,3,0.4610169491525424,20,272,3,3,32,20887.825,18101.689453125,0.9346004742368926,0.9499792991832586
23653,3,0.4610169491525424,20,272,3,3,64,20684.620703125,18279.26171875,0.9322895103315894,0.9561142685084122
23654,3,0.4610169491525424,20,272,3,3,128,21491.17421875,18569.412109375,0.9362941774248184,0.9500922127291204
23655,3,0.4610169491525424,20,272,3,3,256,23493.483203125,17955.904296875,0.9342542060295832,0.9553615115360007
23656,3,0.4610169491525424,20,272,3,5,2,32395.553125,26945.3828125,0.9141066656629908,0.9301065151115961
23657,3,0.4610169491525424,20,272,3,5,4,31637.655078125,27692.951171875,0.9266739433173999,0.938763220294328
23658,3,0.4610169491525424,20,272,3,5,8,34644.764453125,27934.46875,0.9161955662614325,0.9330046294553803
23659,3,0.4610169491525424,20,272,3,5,16,33487.05390625,27302.72265625,0.9169257405246716,0.9295795852309081
23660,3,0.4610169491525424,20,272,3,5,32,33100.009375,27485.751953125,0.921487447777485,0.9315743912077985
23661,3,0.4610169491525424,20,272,3,5,64,34928.417578125,27439.3984375,0.9178817418796342,0.9295419473822876
23662,3,0.4610169491525424,20,272,3,5,128,33186.25625,27549.48046875,0.9145093906432308,0.9332680943957243
23663,3,0.4610169491525424,20,272,3,5,256,36732.81640625,28751.095703125,0.9183484512025293,0.9297301366253905
23664,3,0.4610169491525424,20,272,3,7,2,44601.28984375,36769.00390625,0.9350446008506154,0.9465918928074072
23665,3,0.4610169491525424,20,272,3,7,4,46324.47109375,38270.515625,0.9442508186232075,0.9566788362377208
23666,3,0.4610169491525424,20,272,3,7,8,44400.1890625,37850.9453125,0.9454702849185141,0.9576950581504762
23667,3,0.4610169491525424,20,272,3,7,16,47660.78671875,38187.546875,0.9461026007753397,0.9552862358387595
23668,3,0.4610169491525424,20,272,3,7,32,48031.3640625,38173.453125,0.9448304414919644,0.9547216681094508
23669,3,0.4610169491525424,20,272,3,7,64,48062.10625,38014.87109375,0.9460875456358915,0.9536678083480749
23670,3,0.4610169491525424,20,272,3,7,128,47575.5,38281.44921875,0.9439497158342428,0.9526515864353193
23671,3,0.4610169491525424,20,272,3,7,256,47531.9171875,38980.38671875,0.9441379050773457,0.9560389928111709
23672,3,0.4610169491525424,20,272,3,9,2,54901.46953125,44156.02734375,0.8897323948963077,0.9229929617223079
23673,3,0.4610169491525424,20,272,3,9,4,58999.3171875,46773.70703125,0.8998757950995522,0.9235951673002372
23674,3,0.4610169491525424,20,272,3,9,8,55840.4234375,47102.25,0.9009597651398247,0.9215250856261056
23675,3,0.4610169491525424,20,272,3,9,16,53078.0296875,47592.44140625,0.9031803982084383,0.9187398848281833
23676,3,0.4610169491525424,20,272,3,9,32,56699.47578125,46685.1328125,0.9031879257781625,0.9197937445895592
23677,3,0.4610169491525424,20,272,3,9,64,54795.965625,47448.1171875,0.9012157025104447,0.9184764198878392
23678,3,0.4610169491525424,20,272,3,9,128,59030.56328125,48464.07421875,0.9011554819526516,0.9136964131130264
23679,3,0.4610169491525424,20,272,3,9,256,59911.53046875,50325.453125,0.9070495690466333,0.9187775226768038
23680,3,0.5694915254237288,20,336,3,1,2,9598.2580078125,8969.2275390625,0.9443602881116805,0.9555209029479469
23681,3,0.5694915254237288,20,336,3,1,4,9542.1177734375,8897.23828125,0.961377193633821,0.9668077522833594
23682,3,0.5694915254237288,20,336,3,1,8,11874.8087890625,9086.720703125,0.9656592658597558,0.9723769213633326
23683,3,0.5694915254237288,20,336,3,1,16,9473.21171875,8847.4443359375,0.9634068463651889,0.9689859161901934
23684,3,0.5694915254237288,20,336,3,1,32,11895.496875,8841.7236328125,0.9636890175985744,0.9691344273656592
23685,3,0.5694915254237288,20,336,3,1,64,9476.0369140625,8842.8251953125,0.9641543526150343,0.9692829385411252
23686,3,0.5694915254237288,20,336,3,1,128,11901.11328125,8858.447265625,0.9644414742209351,0.9688621568773049
23687,3,0.5694915254237288,20,336,3,1,256,9516.4302734375,8880.345703125,0.9644563253384817,0.9694314497165911
23688,3,0.5694915254237288,20,336,3,3,2,21932.455859375,18335.908203125,0.9364520680181183,0.9498279745550853
23689,3,0.5694915254237288,20,336,3,3,4,22695.541796875,18020.583984375,0.9438182223212298,0.9578475780302468
23690,3,0.5694915254237288,20,336,3,3,8,22895.190625,18274.564453125,0.948288408702755,0.9529962129650256
23691,3,0.5694915254237288,20,336,3,3,16,23037.831640625,18011.18359375,0.9425311254671913,0.950496274844682
23692,3,0.5694915254237288,20,336,3,3,32,20996.915234375,18174.30078125,0.9434023910299251,0.9484913739758917
23693,3,0.5694915254237288,20,336,3,3,64,21733.0109375,18199.990234375,0.938125293928368,0.9498527264176629
23694,3,0.5694915254237288,20,336,3,3,128,23669.6875,18274.37109375,0.9402638548550779,0.948540877701047
23695,3,0.5694915254237288,20,336,3,3,256,22848.339453125,18141.419921875,0.9405311749709165,0.9480210885869161
23696,3,0.5694915254237288,20,336,3,5,2,33090.069921875,27523.734375,0.9731788817108488,0.98287171109626
23697,3,0.5694915254237288,20,336,3,5,4,34618.2296875,29227.037109375,0.9640850473998167,0.9740352961560357
23698,3,0.5694915254237288,20,336,3,5,8,35588.540625,28748.740234375,0.9649761144526126,0.9759164377119378
23699,3,0.5694915254237288,20,336,3,5,16,32877.4640625,28349.75,0.9672879384173658,0.9769065122150443
23700,3,0.5694915254237288,20,336,3,5,32,34828.159765625,28640.482421875,0.9710799237642632,0.98054503601396
23701,3,0.5694915254237288,20,336,3,5,64,31494.209765625,28876.955078125,0.9686690923491993,0.978069849756194
23702,3,0.5694915254237288,20,336,3,5,128,36368.8296875,29003.625,0.9691344273656591,0.974456077819856
23703,3,0.5694915254237288,20,336,3,5,256,36260.26484375,29059.7578125,0.9691938318358456,0.9756689190861613
23704,3,0.5694915254237288,20,336,3,7,2,43844.015625,36672.234375,0.9103784559788124,0.9213509566594886
23705,3,0.5694915254237288,20,336,3,7,4,44452.50703125,37248.7421875,0.9178139154971412,0.9283186059750996
23706,3,0.5694915254237288,20,336,3,7,8,48647.86484375,36795.26171875,0.9139179723274177,0.9276750575480804
23707,3,0.5694915254237288,20,336,3,7,16,42101.08359375,37396.79296875,0.915224870671518,0.9261033142743991
23708,3,0.5694915254237288,20,336,3,7,32,46322.0984375,37035.16015625,0.9140318308952748,0.9224276626816168
23709,3,0.5694915254237288,20,336,3,7,64,44265.984375,37164.125,0.9100269795302097,0.928071087349323
23710,3,0.5694915254237288,20,336,3,7,128,46837.98125,36898.8203125,0.9126457265909259,0.9253978861909359
23711,3,0.5694915254237288,20,336,3,7,256,48058.3078125,38563.828125,0.9130813593722926,0.9252493750154699
23712,3,0.5694915254237288,20,336,3,9,2,54284.41875,45231.48046875,0.9298136184747902,0.9476003069230959
23713,3,0.5694915254237288,20,336,3,9,4,53973.70390625,47006.34375,0.933021459864855,0.9500259894557065
23714,3,0.5694915254237288,20,336,3,9,8,55699.32109375,47354.9140625,0.9287740402465285,0.9518576272864533
23715,3,0.5694915254237288,20,336,3,9,16,56050.01796875,47876.50390625,0.9373134328358208,0.9479715848617609
23716,3,0.5694915254237288,20,336,3,9,32,57122.39453125,47453.0546875,0.9352441771243285,0.952674438751516
23717,3,0.5694915254237288,20,336,3,9,64,58971.02734375,47411.7578125,0.9347144872651667,0.9529467092398703
23718,3,0.5694915254237288,20,336,3,9,128,59928.5484375,48421.62109375,0.9357540654934284,0.9510903195465459
23719,3,0.5694915254237288,20,336,3,9,256,59115.2625,49533.19140625,0.9386747852775921,0.950793297195614
23720,3,0.6779661016949152,20,400,3,1,2,8892.563671875,8455.9130859375,0.9283194444444444,0.94515625
23721,3,0.6779661016949152,20,400,3,1,4,9435.7193359375,8998.341796875,0.9562569444444444,0.967482638888889
23722,3,0.6779661016949152,20,400,3,1,8,9344.924609375,8917.841796875,0.9535625,0.9655034722222222
23723,3,0.6779661016949152,20,400,3,1,16,9297.958984375,8873.3681640625,0.9534375,0.9657638888888889
23724,3,0.6779661016949152,20,400,3,1,32,9302.2333984375,8893.9306640625,0.9550833333333333,0.9658333333333334
23725,3,0.6779661016949152,20,400,3,1,64,11435.6650390625,8897.6259765625,0.9546458333333334,0.9657291666666666
23726,3,0.6779661016949152,20,400,3,1,128,13691.626953125,8898.548828125,0.9547534722222222,0.9666666666666666
